Feature_Browser,Device_Gamepads,Header_Connection,Media_CanPlayAudio,Feature_OS,Device_HardwareConcurrency,Header_GlobalPrivacyControl,Media_CanPlayVideo,UserAgent_AppCodeName,Device_Keyboard,Header_Online,Media_TypeSupportedAudio,UserAgent_AppName,Device_MediaDevices,Storage_AppCache,Media_IsTypeSupportedVideo,UserAgent_Product,Device_Pointer,Storage_Notification,Media_Capability,Screen_ColorDepth,Device_Plugins,Storage_Push,Media_Session,Screen_Inner,Device_SpeechEngines,Fonts_Documents,CSS_ColorsCss4,Screen_DPI,Device_VR,Fonts_GlyphOffset,Canvas_ToDataURL,Device_AnyHover,Header_Beacon,Fonts_Proportional,CSS_ColorsSystem,MISC_NavigatorKeys,MISC_PerfNavigation,Canvas_ToBlob,Canvas_GetImageData,Language,Timezone,Geolocation,Audio,Datetime,Elements_Height,Elements_Keys,Canvas_PointInPath,Canvas_IsPointInStroke,DomRect_ElementBoundingClientRect,DomRect_ElementGetClientRects,DomRect_GetClientRects
Chrome,0,keep-alive,probably,Windows 11,8,0,probably,Mozilla,present,false,audio/mp4; audio/ogg; audio/webm,Netscape,present,present,probably,Gecko,none,denied,partial,24,PDF Viewer,default,yes,1920x1200,Microsoft Mark; Google UK English Female; Microsoft David; Karen; espeak-ng,Droid Sans; Fira Code; Garamond; Geneva; Georgia; Helvetica; Impact; Open Sans; Trebuchet MS; Verdana,#56b6ed,120,not supported,-1.8603,fcc5adf479205d9394b2636652cc963925980764,hover,absent,AR PL UMing CN; AR PL UMing HK; Abyssinica SIL; Aharoni CLM; Arial; Bookman; Cantarell; Comic Sans MS; Courier New; Fira Code; Garamond; Georgia; Helvetica; Impact; Liberation Mono; Monaco; Noto Sans; Noto Serif; Roboto; Source Code Pro; Tahoma; Times New Roman; Verdana,#c0bb1e,44,0,922e33629dc8483abcf218dfeff47063c722b787,0f5a1f3b6e6710c24666b38b2a652f280e8c8dcc,es-ES,480,prompt,2c4598ef28f80de4e0e136477207105c6c51bf1b,2022-01-25 21:00,905,40,false,false,1.6709,1.7676,1.7929
Chrome,0,keep-alive,probably,Windows 10,8,0,probably,Mozilla,present,false,audio/mp4; audio/ogg,Netscape,present,present,probably,Gecko,coarse,denied,full,24,PDF Viewer; Chrome PDF Viewer,default,yes,1280x670,Karen; espeak-ng; Microsoft Mark; eSpeak; Google UK English Female,AR PL UMing CN; AR PL UMing HK; Aharoni CLM; Lucida Sans; Noto Serif; Palatino; Roboto; Times New Roman; Trebuchet MS; Verdana,#5d3e52,96,not supported,0.876,01a213b2d43899bc23f63cc8ba9059df501d9db0,hover,absent,AR PL UMing CN; Arial; Comic Sans MS; Courier New; DejaVu Sans; Droid Sans; Fira Code; Garamond; Geneva; Helvetica; Liberation Mono; Monaco; Noto Sans; Open Sans; Palatino; Roboto; Tahoma; Times New Roman; Trebuchet MS; Verdana,#1186ec,32,0,3d746831ba8139d77044ef627084efca78488864,77035138dcb5b3347840e4ef687ff9df040d23b1,it-IT,60,prompt,9b31155d1e07a5df4383b3ed3c24df586cb20f36,2023-01-30 09:00,939,44,false,false,2.3705,2.1649,2.2138
Firefox,0,keep-alive,probably,Windows 10,4,1,probably,Mozilla,absent,true,audio/mp4,Netscape,present,present,probably,Gecko,coarse,granted,full,24,PDF Viewer; Chrome PDF Viewer; Chromium PDF Viewer,default,yes,1440x900,Karen; Microsoft David; Google UK English Female; Google UK English Male; eSpeak; Google US English,Abyssinica SIL; Arial; Cantarell; Comic Sans MS; Courier New; Droid Sans; Geneva; Georgia; Liberation Mono; Lucida Console; Lucida Sans; Noto Sans; Roboto; Tahoma; Times New Roman; Ubuntu; Verdana,#bd9fb2,110,not supported,-1.4944,f21e3c122c07fee67d4f541dee02d658c7fed70a,none,present,Arial; Bookman; Geneva; Georgia; Noto Sans; Noto Serif; Source Code Pro; Times New Roman; Trebuchet MS,#9c470f,50,0,0ee694c74e821302c624ae92438c7a09c7ca6df6,3fe45c51173223caacfaf7b50f3d68b626568a10,ja-JP,-180,granted,9ea727a2060fe3e9bdc2b96094b29ea966cf3d89,2023-03-25 21:00,814,46,true,true,0.4751,0.5163,0.5147
Firefox,0,keep-alive,probably,Android 12,2,0,probably,Mozilla,present,true,audio/mp4; audio/ogg; audio/webm,Netscape,present,present,probably,Gecko,coarse,default,full,24,PDF Viewer; Chrome PDF Viewer; Chromium PDF Viewer,default,yes,1440x900,Festival; Microsoft Zira; Victoria,AR PL UMing CN; Aharoni CLM; Arial; Courier New; DejaVu Sans; Geneva; Helvetica; Lucida Console; Noto Sans; Noto Serif; Open Sans; Palatino; Tahoma; Trebuchet MS; Ubuntu,#68fcb3,96,not supported,-1.8762,dffba1369ed817f613380bbabbc26a45da0d005d,hover,present,AR PL UMing CN; AR PL UMing HK; Abyssinica SIL; Bookman; Comic Sans MS; Georgia; Helvetica; Impact; Lucida Console; Lucida Sans; Monaco; Trebuchet MS,#d13881,34,0,304404744f313d555a7c4bf209d53727d716893c,4ddc532498316fd6f92de0e2c8b34c64493b9c5d,en-US,480,prompt,6306b577c7f83d75fbfb1a46a210fba7fff30d54,2023-07-23 16:00,644,25,false,true,0.9415,0.8871,1.0099
Brave,0,upgrade,maybe,Windows 10,16,0,maybe,Mozilla,present,true,audio/mp4; audio/ogg,Netscape,present,absent,probably,Gecko,fine,denied,full,32,,denied,yes,1440x810,Google US English,AR PL UMing CN; AR PL UMing HK; Abyssinica SIL; Aharoni CLM; Arial; Cantarell; Comic Sans MS; Courier New; DejaVu Sans; Droid Sans; Fira Code; Geneva; Georgia; Helvetica; Impact; Liberation Mono; Lucida Sans; Monaco; Noto Sans; Noto Serif; Roboto; Source Code Pro; Trebuchet MS; Ubuntu; Verdana,#b5a1d6,120,not supported,1.8099,af01eb5784545b90c18078ee5519e7f5897c2f9a,hover,present,AR PL UMing HK; Abyssinica SIL; Aharoni CLM; DejaVu Sans; Fira Code; Garamond; Helvetica; Liberation Mono; Lucida Console; Monaco; Open Sans; Ubuntu,#646269,58,0,e62d03c465ae88af5f448a116115b19505aa34e1,7e8af438f0cf2d9c0abc456d496ee69a450fb7ac,ru-RU,330,granted,16eb6c511645a63050ac4bfa96454050b1c00fa4,2023-07-18 05:00,822,46,true,true,2.3524,2.3553,2.3397
Opera,0,keep-alive,,macOS 13,8,1,,Mozilla,present,true,audio/mp4; audio/ogg; audio/webm,Netscape,present,present,maybe,Gecko,fine,granted,partial,24,PDF Viewer; Chrome PDF Viewer,granted,no,1440x900,Google UK English Female; Moira,AR PL UMing HK; Abyssinica SIL; Aharoni CLM; Arial; Bookman; Cantarell; DejaVu Sans; Droid Sans; Fira Code; Garamond; Geneva; Georgia; Helvetica; Liberation Mono; Lucida Console; Lucida Sans; Monaco; Open Sans; Roboto; Times New Roman; Trebuchet MS; Ubuntu; Verdana,#e79001,144,not supported,1.6445,bb55794e2ad77ca8213848c067de9e127b3825d5,none,absent,AR PL UMing CN; Abyssinica SIL; Aharoni CLM; Arial; Bookman; Garamond; Geneva; Lucida Console; Lucida Sans; Noto Serif; Palatino; Tahoma; Times New Roman,#780395,38,1,8346a15480b9477fd4c0eb261f9a966df62efa78,c46c6dc25571801e9691d5075683982c3c20dd94,en-US,660,granted,e1954083a5e8ceaf497fc700f29f97fceaa65347,2023-02-03 14:00,953,32,false,false,2.5064,2.5179,2.5008
Chrome,0,keep-alive,probably,iOS 16,2,0,probably,Mozilla,absent,true,audio/mp4; audio/ogg,Netscape,present,present,probably,Gecko,fine,default,full,32,,default,yes,1920x1080,Moira; Samantha; Alex,AR PL UMing HK; DejaVu Sans; Droid Sans; Fira Code; Garamond; Geneva; Georgia; Liberation Mono; Lucida Sans; Palatino; Roboto; Tahoma; Times New Roman; Trebuchet MS; Ubuntu,#f23f0a,144,not supported,-1.8439,035442a9465b7294d8d3bafea27fae05a3cd9138,hover,present,AR PL UMing CN; AR PL UMing HK; Abyssinica SIL; Aharoni CLM; Arial; Cantarell; Comic Sans MS; Courier New; DejaVu Sans; Droid Sans; Fira Code; Garamond; Geneva; Helvetica; Liberation Mono; Lucida Console; Monaco; Open Sans; Roboto; Source Code Pro; Times New Roman; Trebuchet MS; Verdana,#593199,36,2,91bfc93e5f40df884d62f07893080ed0efe428f0,2d03cc0eca1a5858f7e4375d17bcbf7c687f82e3,fr-FR,300,denied,4988112800bd381d634a06592a634b488990726e,2023-12-28 19:00,614,40,true,false,2.3189,2.1873,2.197
Firefox,1,upgrade,probably,Windows 10,8,0,probably,Mozilla,present,true,audio/mp4; audio/ogg,Netscape,present,present,probably,Gecko,coarse,default,full,24,,denied,yes,1280x800,eSpeak; Festival,Abyssinica SIL; Arial; Cantarell; Comic Sans MS; Garamond; Helvetica; Impact; Lucida Console; Noto Serif; Open Sans; Palatino; Tahoma; Trebuchet MS; Ubuntu,#b64dc1,96,not supported,-0.7921,df277fffb0da572d1ba2958d49edf17dff8230ad,none,present,AR PL UMing CN; AR PL UMing HK; Abyssinica SIL; DejaVu Sans; Garamond; Geneva; Georgia; Lucida Sans; Noto Serif; Roboto; Tahoma,#57a07d,38,0,ba486fc94f657190866184b8ec235e5dfbff04af,fb77085f421872c1566aa46760b40d1fc0913020,hi-IN,-300,denied,313c78d654cfdbd535a374568f8c5fb53430e7dc,2023-12-12 19:00,933,20,false,false,2.2667,2.3483,2.3311
Chrome,0,keep-alive,probably,macOS 12,4,0,probably,Mozilla,present,true,audio/ogg; audio/webm,Netscape,present,absent,probably,Gecko,none,default,full,32,PDF Viewer; Chrome PDF Viewer,default,yes,2560x1080,Microsoft Zira; Fiona; Victoria; Alex; Moira; Google US English,Courier New; Droid Sans; Fira Code; Garamond; Geneva; Helvetica; Palatino; Source Code Pro; Ubuntu; Verdana,#691d1c,110,not supported,1.4585,02b70ecbdd3d32e77be36e03d8b9ed5242675de4,hover,present,Cantarell; DejaVu Sans; Georgia; Impact; Lucida Console; Lucida Sans; Noto Serif; Open Sans; Palatino; Roboto; Tahoma; Ubuntu; Verdana,#498e3f,32,0,70e3f8c7d255bc224887f9bc250209a5fe82765a,c061e5bef70572cd000349ac78b68af894e350b5,en-US,660,prompt,e82eb373bc377121f5d5e5d7c97eeab2f8d26e89,2023-07-07 00:00,908,28,true,false,1.6633,1.6513,1.5166
Chrome,0,upgrade,probably,Windows 11,12,0,probably,Mozilla,present,true,audio/mp4; audio/ogg; audio/webm,Netscape,present,absent,probably,Gecko,coarse,default,full,30,,granted,yes,2880x1800,Microsoft Zira; Alex; Google US English; Samantha; Victoria,AR PL UMing CN; Abyssinica SIL; Aharoni CLM; Comic Sans MS; DejaVu Sans; Fira Code; Garamond; Georgia; Roboto; Verdana,#f22911,144,not supported,1.74,dbd047038350e1ad677e923d237a703ba9c8fe0e,none,present,AR PL UMing CN; AR PL UMing HK; Abyssinica SIL; Aharoni CLM; Arial; Cantarell; Comic Sans MS; Courier New; Droid Sans; Fira Code; Geneva; Helvetica; Impact; Liberation Mono; Lucida Console; Lucida Sans; Monaco; Noto Sans; Roboto,#b260d9,57,1,1f2f78d7df153108d3d8e9b2953a37e813375944,e6539e6589ee9ca5b48b007e386ed38f8e62083d,it-IT,330,denied,5deeb0ca11eede59c9d184c27cceedee6fdbe80b,2023-12-27 05:00,843,28,true,false,0.772,0.8372,0.8478
Chrome,0,keep-alive,probably,macOS 12,8,1,probably,Mozilla,present,true,audio/ogg; audio/webm,Netscape,present,absent,maybe,Gecko,fine,granted,partial,24,PDF Viewer; Chrome PDF Viewer,default,yes,1280x960,Alex,Abyssinica SIL; Aharoni CLM; Comic Sans MS; Courier New; Fira Code; Geneva; Georgia; Lucida Sans; Monaco; Noto Serif; Tahoma; Times New Roman; Ubuntu,#75ab72,144,not supported,0.0143,e841900c8bbcb910457b32f5ec73e8ab43e237da,none,present,AR PL UMing HK; Bookman; DejaVu Sans; Droid Sans; Geneva; Open Sans; Roboto; Times New Roman,#5554e0,55,0,e8722a2d6d6fa9f2a3be2217c7541d1a79d312f3,b0d39111441eb80880c0d0acfd2a4a76637dadd3,es-ES,480,prompt,8faa06b98e7360ea13c9c1fdba1a2943ad4583c5,2023-05-20 02:00,790,22,false,false,0.7199,0.6462,0.6254
Chrome,0,keep-alive,maybe,Ubuntu 22.04,8,0,probably,Mozilla,present,true,audio/webm,Netscape,present,absent,probably,Gecko,fine,default,full,24,PDF Viewer; Chrome PDF Viewer; Chromium PDF Viewer,default,yes,1440x900,Alex; Moira; Google UK English Female; eSpeak,AR PL UMing HK; Abyssinica SIL; Aharoni CLM; Arial; Bookman; Cantarell; Comic Sans MS; Courier New; DejaVu Sans; Droid Sans; Fira Code; Garamond; Geneva; Georgia; Lucida Console; Monaco; Noto Sans; Noto Serif; Tahoma; Times New Roman; Trebuchet MS,#e715f7,192,not supported,0.268,9062226ef14244d2cd4c4d0262f6e6e6e694fcca,hover,present,AR PL UMing HK; Cantarell; Comic Sans MS; Courier New; DejaVu Sans; Garamond; Helvetica; Liberation Mono; Lucida Console; Monaco; Noto Sans; Noto Serif; Source Code Pro; Ubuntu; Verdana,#c2dc0f,41,0,7d72fd85e3d8d45efd5d8b1aecc2babf4e3c0573,dbc6d09410b83a776fe64bffd5df3c83c3ba673b,es-ES,-300,denied,c28f1b6bca445f388dfd0b1c5a3f619e797d3d92,2022-06-10 03:00,937,31,false,true,1.6005,1.5593,1.5666
Chrome,0,keep-alive,probably,Android 12,4,0,,Mozilla,present,true,audio/mp4,Netscape,present,present,probably,Gecko,none,denied,full,32,PDF Viewer; Chrome PDF Viewer,denied,yes,1920x1080,Microsoft Zira; Festival; Alex; Victoria; Google UK English Female; Karen,AR PL UMing CN; Abyssinica SIL; Arial; Bookman; Cantarell; Comic Sans MS; DejaVu Sans; Droid Sans; Helvetica; Impact; Liberation Mono; Lucida Console; Monaco; Noto Sans; Noto Serif; Open Sans; Roboto; Tahoma; Times New Roman; Trebuchet MS; Ubuntu,#118f0b,120,not supported,-0.1784,2471c6d8c74413059dec40bbad2c4872ad6783ab,none,present,AR PL UMing HK; Bookman; Cantarell; Courier New; Droid Sans; Geneva; Helvetica; Impact; Liberation Mono; Lucida Sans; Monaco; Palatino; Tahoma; Ubuntu,#530026,43,2,de4e62e0fffa4259ffae7f3e051ead3ccb11adec,7d8e3bc4eef8c78ac4c3e29b8d89f2a3b00347c1,es-ES,270,prompt,c64dc30c0a1e2965c3e4d29b26da0e53f1b46783,2023-03-31 09:00,673,35,false,true,0.7702,0.6668,0.6764
Chrome,0,keep-alive,,iOS 16,32,0,maybe,Mozilla,absent,true,audio/mp4; audio/ogg,Netscape,present,present,maybe,Gecko,fine,denied,partial,24,PDF Viewer,default,no,1366x768,Google US English; Festival; Google UK English Male,AR PL UMing CN; Aharoni CLM; Courier New; Droid Sans; Fira Code; Lucida Sans; Monaco; Noto Sans; Open Sans; Palatino; Roboto; Tahoma; Trebuchet MS; Verdana,#1b500d,144,not supported,0.6873,beb9e3d98e18b4cbd26bf84448af75de96a41e39,hover,present,AR PL UMing CN; AR PL UMing HK; Aharoni CLM; Fira Code; Georgia; Impact; Lucida Console; Monaco; Palatino; Roboto; Source Code Pro; Times New Roman,#e9e345,33,0,e4798a1f0380da3bb38c8786874a65f6daa90d4b,6980f6236c3c925627844f995817069ec6840bae,en-US,270,denied,53774dcd40559ac2b82c6d15b2007c3a60b33341,2023-03-13 22:00,943,34,false,false,0.9967,1.106,1.0481
Chrome,0,keep-alive,probably,Ubuntu 22.04,6,0,maybe,Mozilla,present,true,audio/mp4,Netscape,present,absent,probably,Gecko,coarse,default,full,32,PDF Viewer,default,yes,1360x768,Microsoft Zira; Google UK English Male; Victoria; Samantha,AR PL UMing CN; Bookman; Cantarell; Courier New; DejaVu Sans; Fira Code; Georgia; Helvetica; Lucida Sans; Monaco; Open Sans; Roboto; Source Code Pro; Trebuchet MS; Ubuntu,#5b2875,96,not supported,1.1734,914de4c9bc976ea786c99b374d1cc34f07171b79,none,present,Abyssinica SIL; Aharoni CLM; Bookman; Comic Sans MS; Courier New; Fira Code; Geneva; Georgia; Helvetica; Lucida Sans; Noto Sans; Open Sans; Source Code Pro; Tahoma; Trebuchet MS,#fb9046,57,0,cbfff391bef9da1f1b3a26e474bbb23ea82b58c8,81502bcb9ea3bb9ef2d2b1c224675cffbf0b5c1d,en-US,300,denied,1978ff2faf0a3bc58a1ab304243311589b215832,2023-12-01 21:00,806,29,false,false,1.6346,1.7305,1.6637
Chrome,0,keep-alive,probably,Windows 10,2,0,probably,Mozilla,present,true,audio/mp4,Netscape,absent,absent,probably,Gecko,coarse,default,full,24,PDF Viewer,denied,no,1920x1200,Festival; Microsoft David; espeak-ng; Google UK English Male,AR PL UMing CN; AR PL UMing HK; Aharoni CLM; Fira Code; Georgia; Helvetica; Liberation Mono; Lucida Sans; Monaco; Noto Sans; Noto Serif; Roboto; Tahoma,#e11103,120,not supported,-0.3181,60a396593236baf66e5c931f6322020257b00f85,hover,absent,AR PL UMing CN; AR PL UMing HK; Abyssinica SIL; Aharoni CLM; Cantarell; Comic Sans MS; Courier New; DejaVu Sans; Droid Sans; Fira Code; Garamond; Geneva; Georgia; Helvetica; Impact; Liberation Mono; Lucida Console; Lucida Sans; Monaco; Noto Sans; Roboto; Source Code Pro; Tahoma; Times New Roman; Trebuchet MS; Ubuntu; Verdana,#57032f,33,2,18f12c9b24c94beb85cb6bdc2eddb50c280016ba,1df9e48efdb09669389aa2abaf0c29196d3ec921,ru-RU,180,granted,9c1e4f71c271b4da5c426c38a5b791f253b31dae,2022-03-16 21:00,951,49,false,true,1.0519,1.1096,1.065
Chrome,0,keep-alive,probably,Ubuntu 22.04,8,1,probably,Mozilla,present,true,audio/webm,Netscape,present,present,probably,Gecko,coarse,denied,full,16,PDF Viewer; Chrome PDF Viewer,granted,yes,1920x1080,Microsoft Zira; Karen; Moira,AR PL UMing CN; AR PL UMing HK; Abyssinica SIL; Bookman; Cantarell; Comic Sans MS; DejaVu Sans; Droid Sans; Fira Code; Garamond; Georgia; Helvetica; Liberation Mono; Lucida Console; Lucida Sans; Noto Sans; Noto Serif; Open Sans; Palatino; Roboto; Source Code Pro; Times New Roman; Ubuntu; Verdana,#ea38e4,160,not supported,-1.5297,94fcd621832b2a825c5cb6d438c954404eddc62f,hover,absent,Aharoni CLM; Arial; Courier New; Droid Sans; Liberation Mono; Lucida Console; Lucida Sans; Noto Sans; Noto Serif; Source Code Pro; Ubuntu; Verdana,#76e398,36,2,d5861411e80e64330b800e3c16d9c3d5a4de443a,475be8cbef73c548c6c342864786295a75e40452,zh-CN,300,denied,18563210102c4ec8335de7cf5092430c742d2b53,2023-10-04 20:00,819,27,false,false,0.9794,0.9937,1.0202
Opera,1,keep-alive,probably,Windows 10,4,0,maybe,Mozilla,present,true,audio/mp4; audio/ogg,Netscape,present,present,maybe,Gecko,fine,denied,partial,24,PDF Viewer; Chrome PDF Viewer; Chromium PDF Viewer,denied,no,3840x2160,Microsoft David,AR PL UMing CN; Fira Code; Helvetica; Liberation Mono; Noto Sans; Noto Serif; Open Sans; Source Code Pro; Times New Roman; Verdana,#d241f5,144,not supported,-0.3574,c04c9fcefad7fb9b9d819979241b4b6ce7a825b7,hover,present,AR PL UMing CN; AR PL UMing HK; Abyssinica SIL; Aharoni CLM; Arial; Bookman; Courier New; DejaVu Sans; Fira Code; Garamond; Geneva; Helvetica; Source Code Pro; Times New Roman; Trebuchet MS; Verdana,#6f70fd,39,0,5ebd826cb55f2d83f03e144e010f686f9f98cc73,cd794d91fe96fbafe3d54411ea6f41a0bd71494d,nl-NL,480,prompt,f579cc87434f4de8e1654935269a0f87f35e8e98,2023-03-06 00:00,661,35,true,true,0.7499,0.7397,0.7069
Firefox,0,keep-alive,probably,Android 12,2,0,probably,Mozilla,absent,true,audio/mp4; audio/ogg,Netscape,present,present,probably,Gecko,coarse,default,full,32,,denied,yes,1920x1440,Festival; Moira; Microsoft Mark; Google US English; Samantha; espeak-ng,AR PL UMing HK; Abyssinica SIL; Aharoni CLM; Arial; Bookman; Cantarell; Comic Sans MS; DejaVu Sans; Droid Sans; Fira Code; Geneva; Georgia; Helvetica; Impact; Liberation Mono; Monaco; Noto Sans; Noto Serif; Open Sans; Palatino; Roboto; Tahoma; Verdana,#64591f,120,not supported,-0.295,ec03e5a0959cef39cbfef5594cd8e541648c2cf8,hover,present,AR PL UMing CN; Cantarell; DejaVu Sans; Garamond; Geneva; Helvetica; Liberation Mono; Lucida Console; Noto Serif; Palatino; Source Code Pro; Tahoma,#234bbe,55,0,839f251af633964da752bbf0fa1fb3ff38336489,6a422d7c2caf526439a40f8fdae5a3c864953964,en-US,600,prompt,d649902ca544dd535d4980212840813487c7a930,2022-11-06 16:00,926,43,false,false,2.2218,2.2049,2.1962
Chrome,1,keep-alive,probably,macOS 12,16,0,probably,Mozilla,present,true,audio/mp4; audio/ogg; audio/webm,Netscape,present,present,probably,Gecko,fine,granted,full,24,,default,yes,1920x1440,Victoria,Cantarell; Comic Sans MS; Liberation Mono; Lucida Sans; Noto Sans; Noto Serif; Open Sans; Ubuntu; Verdana,#5ba120,96,not supported,-1.1284,00978653cdd87a91536d67a2bb6851d334425d2c,hover,present,AR PL UMing HK; Aharoni CLM; Comic Sans MS; Droid Sans; Fira Code; Garamond; Open Sans; Palatino; Roboto; Source Code Pro; Trebuchet MS; Ubuntu; Verdana,#1d6bf0,47,1,dd1ae171b20a97cdf0f5f50e527cdafbb6fe45b1,587dbdc08f956df7d6088a67ecc3b49d580105b8,fr-FR,-60,denied,ba1dc4ce1bc97026066a0a7e112d0c43978b39c8,2022-02-14 19:00,581,42,true,true,0.8883,0.9182,0.8885
Chrome,0,keep-alive,probably,Windows 11,8,1,probably,Mozilla,present,true,audio/mp4; audio/ogg; audio/webm,Netscape,present,absent,probably,Gecko,none,default,partial,24,PDF Viewer,denied,yes,1280x720,Google UK English Male; Alex; Google US English,AR PL UMing HK; Bookman; Cantarell; Courier New; Fira Code; Georgia; Helvetica; Impact; Lucida Console; Lucida Sans; Noto Sans; Noto Serif; Open Sans; Palatino; Roboto; Source Code Pro; Trebuchet MS; Verdana,#2148f6,96,not supported,0.0168,de8f17d94ce135341733bd54335efd3976d87bcb,hover,present,AR PL UMing CN; AR PL UMing HK; Abyssinica SIL; Aharoni CLM; Bookman; DejaVu Sans; Garamond; Geneva; Liberation Mono; Lucida Console; Monaco; Noto Sans; Noto Serif; Source Code Pro; Tahoma; Times New Roman,#52b4fe,55,0,7a097875a74dff18e49253e5516c3b8a36c00c15,33dafc3da81dd0c269111b1705f7fcecd91970f6,ru-RU,-480,prompt,cc958eab5f274a77f7e4ec34975da773151e0506,2023-12-29 17:00,625,42,true,false,2.0777,2.0331,2.1367
Chrome,0,keep-alive,probably,Windows 10,8,0,maybe,Mozilla,absent,true,audio/webm,Netscape,absent,absent,probably,Gecko,coarse,denied,partial,24,PDF Viewer; Chrome PDF Viewer; Chromium PDF Viewer,denied,no,2560x1600,Microsoft Mark; espeak-ng; eSpeak,AR PL UMing CN; Aharoni CLM; Bookman; Cantarell; Courier New; DejaVu Sans; Droid Sans; Garamond; Geneva; Impact; Liberation Mono; Lucida Console; Lucida Sans; Monaco; Noto Sans; Noto Serif; Palatino; Source Code Pro; Trebuchet MS; Ubuntu,#da0598,100,not supported,1.371,424232158ecf8319b3e3c169772ffc49e7c26999,hover,present,Arial; Cantarell; Droid Sans; Helvetica; Liberation Mono; Noto Serif; Source Code Pro; Trebuchet MS; Verdana,#c2bb01,57,0,2140084448790cb24ca8316d17ff9a7097c3e779,dcf4297c1f5fce8f25e8218c23cc15f8a769cfb0,en-US,660,denied,ef0c1ff5a82b1f7b59d17dc142578e8e499d611c,2022-02-04 07:00,696,20,true,false,2.0619,2.1713,2.0904
Edge,0,keep-alive,probably,Windows 10,8,0,maybe,Mozilla,present,true,audio/mp4; audio/ogg; audio/webm,Netscape,present,present,probably,Gecko,fine,granted,partial,24,PDF Viewer; Chrome PDF Viewer; Chromium PDF Viewer,denied,no,1440x900,Google US English; eSpeak; Microsoft David; Moira; Fiona; Microsoft Mark,AR PL UMing CN; AR PL UMing HK; Abyssinica SIL; Aharoni CLM; Bookman; Cantarell; Comic Sans MS; Courier New; DejaVu Sans; Droid Sans; Garamond; Geneva; Georgia; Impact; Lucida Console; Monaco; Noto Sans; Palatino; Roboto; Tahoma; Times New Roman; Trebuchet MS; Ubuntu,#9db263,144,not supported,1.7396,6589e375f7a5cdf3bb806028227a1e5b4754e0ff,hover,absent,AR PL UMing HK; Bookman; Cantarell; Courier New; DejaVu Sans; Geneva; Georgia; Helvetica; Impact; Lucida Sans; Noto Serif; Open Sans; Times New Roman; Ubuntu; Verdana,#6d33f5,31,1,61721fc0d98e51f6cbae19ca216b2f6754e0d3ca,7b006915e3888acc7c82d2b9106ad734e2056eee,zh-CN,600,denied,124b0286b59421e81641e1d35067daf7bae97bd2,2023-03-12 11:00,631,28,false,true,0.6803,0.6017,0.6584
Chrome,0,keep-alive,probably,Windows 11,6,0,probably,Mozilla,present,true,audio/mp4; audio/ogg; audio/webm,Netscape,present,present,maybe,Gecko,coarse,default,full,32,PDF Viewer; Chrome PDF Viewer; Chromium PDF Viewer,denied,yes,1280x1024,Alex; Google US English,AR PL UMing CN; AR PL UMing HK; Abyssinica SIL; Arial; Bookman; Cantarell; Comic Sans MS; Courier New; DejaVu Sans; Droid Sans; Fira Code; Geneva; Georgia; Liberation Mono; Lucida Console; Lucida Sans; Monaco; Noto Serif; Open Sans; Palatino; Source Code Pro; Tahoma; Times New Roman; Trebuchet MS; Ubuntu; Verdana,#cd6757,160,not supported,0.8868,d5f4212c18c74378ef7bf34b629dfad1f7b8c63f,hover,present,Arial; Bookman; Courier New; Geneva; Georgia; Impact; Lucida Sans; Noto Serif; Open Sans; Roboto; Source Code Pro; Trebuchet MS,#2cf423,59,0,03cdee635de28cbcc7f5c6b0b6012729d3d13746,1fcf85d6e8af5093911d4884b7ee9bf77622031f,en-US,-300,denied,5068bdc1f82dd7e4cd1ec8b397eb60e25b012ab7,2022-10-10 01:00,705,24,true,true,2.0717,2.0965,2.0797
Chrome,0,keep-alive,,Windows 10,6,0,maybe,Mozilla,present,true,audio/ogg; audio/webm,Netscape,present,absent,,Gecko,fine,default,none,24,,default,no,1366x768,Fiona,AR PL UMing HK; Abyssinica SIL; Arial; Bookman; Cantarell; Courier New; DejaVu Sans; Droid Sans; Fira Code; Geneva; Georgia; Helvetica; Impact; Liberation Mono; Lucida Console; Lucida Sans; Monaco; Noto Sans; Noto Serif; Open Sans; Palatino; Roboto; Source Code Pro; Tahoma; Times New Roman; Verdana,#1f22d4,192,not supported,1.8735,e42eb796ae834a41450f4129a227244a27f0a0b4,hover,present,AR PL UMing CN; AR PL UMing HK; Aharoni CLM; Bookman; Comic Sans MS; DejaVu Sans; Garamond; Geneva; Impact; Lucida Console; Lucida Sans; Noto Serif; Open Sans; Palatino; Tahoma; Times New Roman; Trebuchet MS,#b3d37a,54,0,72170f07ffa71c2e01e3ba607261a4581263940f,24af9192aa3f53e0dc6a3e672b4a8ca0a5f15821,en-US,60,prompt,3ded13f591153023049ce9753b8519942fd58530,2023-03-29 02:00,774,29,true,false,0.7154,0.7025,0.6051
